department,course_number_1,course_title,faculty,course_ei,credit_hours,qca,number,As,Bs,Cs,Ds,Fs,Textbox10
PSYC,3014,Abnormal Psychology,Jones,61094,3,3.51,11,45.5,54.5,0.0,0.0,0.0,0
PSYC,4084,Advanced Social Psychology,Esson,61098,3,3.51,10,60.0,40.0,0.0,0.0,0.0,0
PSYC,4354,Senior Seminar,Jones,61100,3,3.93,21,100.0,0.0,0.0,0.0,0.0,0
SOC,1004,Introductory Sociology,Akoma,61111,3,3.60,46,73.9,19.6,4.3,2.2,0.0,0
SOC,2014,"Dating, Marriage and Divorce",Harrison-Rexrode,61658,3,3.79,24,83.3,12.5,4.2,0.0,0.0,0
SOC,3424,Juvenile Delinquency,Shoemaker,61659,3,3.31,13,53.8,30.8,7.7,7.7,0.0,0
SOC,2004,Social Org Problems,Vogt Yuan,61386,3,3.05,30,50.0,23.3,20.0,3.3,3.3,0
SOC,3414,Criminology,Rothwell,61759,3,3.30,16,37.5,50.0,6.3,6.3,0.0,0
SOC,3004,Social Inequality,Wimberley,61775,3,2.87,29,31.0,34.5,27.6,0.0,6.9,0
SPAN,1105,Elementary Spanish,Palomeque-Rodriguez,61122,3,3.21,10,60.0,20.0,10.0,10.0,0.0,0
STAT,3005,Statistical Methods,Duggins,61154,3,2.87,12,50.0,25.0,8.3,8.3,8.3,0
STAT,3615,Biological Statistics,Duggins,61155,3,2.54,18,50.0,11.1,11.1,0.0,27.8,0
STAT,4105,Theoretical Statistics,Fraker,61156,3,2.27,23,8.7,43.5,30.4,8.7,8.7,0
STAT,4714,Prob & Stat for EE,Wilson,61157,3,3.17,16,56.3,31.3,0.0,6.3,6.3,0
STAT,5615,Statistics in Research,Starnes,61160,3,3.50,26,53.8,42.3,3.8,0.0,0.0,0
STAT,5594,Topics in Biostatistics,Birch,61751,3,3.83,11,90.9,9.1,0.0,0.0,0.0,0
TA,2024,Introduction to Acting,Zschiegner,61856,3,3.40,10,60.0,20.0,20.0,0.0,0.0,0
TA,2014,Introduction to Theatre,Justice,61174,3,2.80,13,30.8,46.2,7.7,7.7,7.7,0
TA,2024,Introduction to Acting,Justice,61175,3,3.85,11,81.8,18.2,0.0,0.0,0.0,0
WS,1824,Intro Women's Studies,Augustine,61394,3,3.48,25,68.0,20.0,8.0,0.0,4.0,0
WS,1824,Intro Women's Studies,Switzer,61395,3,3.28,20,45.0,40.0,10.0,0.0,5.0,0

